256	256
40
200.7905923141186	52.14380815544609	200.7905923141186	94.63009203880915	0	2
115.43356349822655	128.32108535895986	115.43356349822655	149.44654088050314	1	3
242.76851851851853	149.40073776985543	242.76851851851853	186.81487068752716	0	2
44.68824194460147	52.14380815544609	141.1608628982999	52.14380815544609	0	1
141.1608628982999	52.14380815544609	200.7905923141186	52.14380815544609	0	2
171.73331471768972	94.63009203880915	200.7905923141186	94.63009203880915	2	4
194.81190476190477	149.40073776985543	200.72208521303256	149.40073776985543	4	8
9.952837073526728	52.14380815544609	44.68824194460147	52.14380815544609	0	7
44.68824194460147	52.14380815544609	44.68824194460147	128.32108535895986	1	7
141.1608628982999	52.14380815544609	141.1608628982999	94.63009203880915	2	1
171.73331471768972	94.63009203880915	171.72953050036384	130.85739614994932	4	4
194.81190476190477	149.40073776985543	194.81190476190477	162.30343165606325	8	6
9.952837073526728	52.14380815544609	9.952837073526728	128.32108535895986	7	0
200.7905923141186	94.63009203880915	200.7905923141186	130.85739614994932	0	4
200.7905923141186	130.85739614994932	200.72208521303256	149.40073776985543	0	4
140.21618957633444	149.44654088050314	140.21618957633444	162.30343165606325	2	6
200.72208521303256	162.30343165606325	200.72208521303256	186.81487068752716	2	2
44.68824194460147	128.32108535895986	115.43356349822655	128.32108535895986	1	3
194.81190476190477	162.30343165606325	200.72208521303256	162.30343165606325	8	2
115.43356349822655	186.81487068752716	140.21618957633444	186.81487068752716	6	0
140.21618957633444	186.81487068752716	200.72208521303256	186.81487068752716	8	0
200.72208521303256	186.81487068752716	242.76851851851853	186.81487068752716	2	0
171.72953050036384	162.30343165606325	194.81190476190477	162.30343165606325	6	8
141.1608628982999	94.63009203880915	171.73331471768972	94.63009203880915	1	4
9.952837073526728	128.32108535895986	44.68824194460147	128.32108535895986	7	3
140.21618957633444	130.85739614994932	171.72953050036384	130.85739614994932	4	2
171.72953050036384	149.40073776985543	194.81190476190477	149.40073776985543	4	6
115.43356349822655	149.44654088050314	140.21618957633444	149.44654088050314	1	6
140.21618957633444	162.30343165606325	171.72953050036384	162.30343165606325	2	8
9.952837073526728	186.81487068752716	115.43356349822655	186.81487068752716	3	0
141.1608628982999	94.63009203880915	140.21618957633444	130.85739614994932	4	1
9.952837073526728	128.32108535895986	9.952837073526728	186.81487068752716	3	0
140.21618957633444	130.85739614994932	140.21618957633444	149.44654088050314	2	1
171.72953050036384	149.40073776985543	171.72953050036384	162.30343165606325	6	2
115.43356349822655	149.44654088050314	115.43356349822655	186.81487068752716	6	3
140.21618957633444	162.30343165606325	140.21618957633444	186.81487068752716	8	6
171.72953050036384	130.85739614994932	200.7905923141186	130.85739614994932	4	4
200.72208521303256	149.40073776985543	242.76851851851853	149.40073776985543	0	2
171.72953050036384	130.85739614994932	171.72953050036384	149.40073776985543	4	2
200.72208521303256	149.40073776985543	200.72208521303256	162.30343165606325	2	8
